Id Cliente,Id Conta Bancária,Data de Emissao,Data de Vencimento,Data da Movimentação,Valor da Movimentação
310,x 94994947160-08,8/11/2019,9/17/2019,9/14/2019,"15275,52"
175,x 14057272557-06,8/8/2019,9/17/2019,9/17/2019,"178242,55"
286,x 10859524552-06,7/30/2019,9/17/2019,9/17/2019,"6892,72"
424,x 57767778949-09,8/21/2019,9/17/2019,9/17/2019,"3494,452"
285,x 22208151256-06,8/21/2019,9/18/2019,9/18/2019,"6833,68"
286,x 25455392583-10,8/21/2019,9/18/2019,9/18/2019,"10398,83"
458,x 61320183682-00,7/31/2019,9/17/2019,9/18/2019,"9171,228"
79,x 29486015020-04,8/15/2019,9/19/2019,9/19/2019,"36468,8"
96,x 95230728368-03,7/19/2019,9/19/2019,9/19/2019,"10490,32"
96,x 25497925389-08,7/19/2019,9/19/2019,9/19/2019,"14635,32"
105,x 32439935907-10,8/30/2019,9/20/2019,9/19/2019,"147365,97"
178,x 22208151256-06,9/12/2019,9/19/2019,9/19/2019,"139711,6"
178,x 14057272557-06,9/12/2019,9/19/2019,9/19/2019,"129254,79"
105,x 39315597929-00,8/31/2019,9/21/2019,9/20/2019,"26959,23"
246,x 10859524552-06,7/24/2019,9/18/2019,9/21/2019,"9037,01"
246,x 25455392583-10,8/25/2019,9/17/2019,9/21/2019,"9513,83"
286,x 64252401479-03,8/31/2019,9/21/2019,9/21/2019,"10624,17"
310,x 86791017985-09,8/31/2019,9/21/2019,9/21/2019,"1909,44"
310,x 94994947160-08,8/11/2019,9/24/2019,9/24/2019,"15275,52"
424,x 57767778949-09,8/21/2019,9/24/2019,9/24/2019,"3494,452"
285,x 22208151256-06,8/21/2019,9/25/2019,9/25/2019,"6836,33"
286,x 75664985359-06,8/21/2019,9/25/2019,9/25/2019,"10810,67"
424,x 61586581630-06,8/29/2019,9/25/2019,9/25/2019,"1081,2"
458,x 10859524552-06,7/31/2019,9/24/2019,9/25/2019,"9171,228"
79,x 86791017985-09,8/15/2019,9/26/2019,9/26/2019,"37552,47"
96,x 25497925389-08,7/19/2019,9/26/2019,9/26/2019,"11473,79"
96,x 25455392583-10,7/19/2019,9/26/2019,9/26/2019,"12216,9"
105,x 25455392583-10,8/31/2019,9/28/2019,9/26/2019,"105266,45"
174,x 61320183682-00,8/22/2019,9/26/2019,9/26/2019,"163268,75"
178,x 75664985359-06,9/20/2019,9/27/2019,9/26/2019,"142797,7"
246,x 57767778949-09,8/25/2019,9/24/2019,9/26/2019,"8776,27"
174,x 10859524552-06,8/23/2019,9/27/2019,9/27/2019,"69191,51"
174,x 77167377617-02,8/23/2019,9/27/2019,9/27/2019,"1212,47"
246,x 25455392583-10,7/24/2019,9/25/2019,9/27/2019,"8680,12"
310,x 10859524552-06,8/31/2019,9/28/2019,9/27/2019,"1909,44"
57,x 64252401479-03,8/2/2019,9/28/2019,9/28/2019,"14791,51"
57,x 32439935907-10,8/3/2019,9/28/2019,9/28/2019,"14734,93"
57,x 10859524552-06,8/3/2019,9/28/2019,9/28/2019,"17634,19"
57,x 29486015020-04,8/10/2019,9/28/2019,9/28/2019,"15202,6"
57,x 63718177635-06,8/10/2019,9/28/2019,9/28/2019,"15696,91"
57,x 61586581630-06,8/10/2019,9/28/2019,9/28/2019,"17496,19"
57,x 80771218846-00,8/10/2019,9/28/2019,9/28/2019,"16991,5"
79,x 61320183682-00,8/31/2019,9/28/2019,9/28/2019,"48208,98"
178,x 29486015020-04,9/24/2019,10/1/2019,9/28/2019,"130337,35"
286,x 63718177635-06,8/31/2019,9/28/2019,9/28/2019,"10414,51"
310,x 39315597929-00,8/11/2019,10/1/2019,10/1/2019,"15275,52"
424,x 75664985359-06,8/21/2019,10/1/2019,10/1/2019,"3494,452"
174,x 25497925389-08,8/28/2019,10/2/2019,10/2/2019,"151207,6"
175,x 64252401479-03,8/28/2019,10/2/2019,10/2/2019,"173444,25"
178,x 25455392583-10,9/26/2019,10/3/2019,10/2/2019,"145490,38"
178,x 61586581630-06,9/26/2019,10/3/2019,10/2/2019,"141167,45"
285,x 14057272557-06,8/21/2019,10/2/2019,10/2/2019,"6175,35"
286,x 77167377617-02,8/21/2019,10/2/2019,10/2/2019,"11835,65"
424,x 95230728368-03,8/29/2019,10/2/2019,10/2/2019,"1081,2"
96,x 26759470396-10,8/30/2019,10/3/2019,10/3/2019,"20530,29"
174,x 14057272557-06,8/29/2019,10/3/2019,10/3/2019,"1836,89"
174,x 80771218846-00,8/29/2019,10/3/2019,10/3/2019,"160309,42"
458,x 61586581630-06,7/31/2019,10/1/2019,10/3/2019,"9171,228"
246,x 41541621975-04,8/25/2019,10/1/2019,10/4/2019,"8676,23"
79,x 64252401479-03,8/31/2019,10/5/2019,10/5/2019,"48301,46"
133,x 95230728368-03,8/31/2019,10/5/2019,10/5/2019,"31018,71"
286,x 14057272557-06,8/31/2019,10/5/2019,10/5/2019,"10118,26"
286,x 50292624232-07,9/14/2019,10/5/2019,10/5/2019,"8648,87"
310,x 25497925389-08,8/31/2019,10/5/2019,10/5/2019,"1909,44"
175,x 14599123731-03,8/29/2019,10/8/2019,10/8/2019,"184376,22"
246,x 39315597929-00,7/24/2019,10/2/2019,10/8/2019,"8806,67"
424,x 94994947160-08,8/21/2019,10/8/2019,10/8/2019,"3494,452"
424,x 95230728368-03,8/29/2019,10/9/2019,10/9/2019,"1081,2"
458,x 25497925389-08,7/31/2019,10/8/2019,10/9/2019,"9171,228"
96,x 14057272557-06,8/30/2019,10/10/2019,10/10/2019,"22257,05"
246,x 94994947160-08,8/25/2019,10/8/2019,10/10/2019,"9395,65"
310,x 22208151256-06,9/12/2019,10/10/2019,10/10/2019,"11456,64"
325,x 80771218846-00,12/27/2018,3/5/2019,10/10/2019,8500
325,x 32439935907-10,12/27/2018,3/26/2019,10/10/2019,8500
174,x 94994947160-08,9/6/2019,10/11/2019,10/11/2019,"161998,95"
79,x 29486015020-04,8/31/2019,10/15/2019,10/15/2019,"46354,78"
133,x 32439935907-10,8/31/2019,10/15/2019,10/15/2019,"28661,28"
246,x 10641176832-10,7/24/2019,10/9/2019,10/15/2019,"9723,46"
286,x 14057272557-06,8/31/2019,10/15/2019,10/15/2019,"8872,93"
286,x 63718177635-06,9/14/2019,10/15/2019,10/15/2019,"8563,24"
310,x 64252401479-03,8/31/2019,10/15/2019,10/15/2019,"1909,44"
424,x 63718177635-06,8/21/2019,10/15/2019,10/15/2019,"3494,452"
178,x 63718177635-06,10/8/2019,10/15/2019,10/16/2019,"141063,96"
424,x 77167377617-02,8/29/2019,10/16/2019,10/16/2019,"1081,2"
458,x 10641176832-10,7/31/2019,10/15/2019,10/16/2019,"9171,228"
96,x 14057272557-06,8/30/2019,10/17/2019,10/17/2019,"22005,79"
246,x 75664985359-06,8/25/2019,10/15/2019,10/17/2019,"8949,97"
310,x 86791017985-09,9/12/2019,10/17/2019,10/17/2019,"11456,64"
246,x 41541621975-04,7/24/2019,10/16/2019,10/18/2019,"8337,13"
310,x 86791017985-09,8/31/2019,10/19/2019,10/18/2019,"1909,44"
105,x 14599123731-03,9/29/2019,10/22/2019,10/19/2019,"125858,09"
105,x 26759470396-10,9/29/2019,10/22/2019,10/19/2019,"33295,03"
133,x 75664985359-06,8/31/2019,10/19/2019,10/19/2019,"30689,51"
246,x 10859524552-06,9/27/2019,10/18/2019,10/19/2019,"15346,59"
286,x 14057272557-06,8/31/2019,10/19/2019,10/19/2019,"10022,91"
286,x 22208151256-06,9/14/2019,10/19/2019,10/19/2019,"9640,94"
174,x 26759470396-10,9/14/2019,10/19/2019,10/22/2019,"165124,92"
178,x 64252401479-03,10/15/2019,10/22/2019,10/22/2019,"139720,52"
310,x 64252401479-03,9/29/2019,10/22/2019,10/22/2019,"11456,64"
320,x 41541621975-04,9/24/2019,10/22/2019,10/22/2019,"14519,36"
424,x 39315597929-00,8/21/2019,10/22/2019,10/22/2019,"3494,452"
458,x 57767778949-09,7/31/2019,10/22/2019,10/22/2019,"9171,228"
175,x 61586581630-06,9/10/2019,10/22/2019,10/23/2019,"170292,67"
96,x 32439935907-10,8/30/2019,10/24/2019,10/24/2019,"20129,92"
310,x 22208151256-06,9/12/2019,10/24/2019,10/24/2019,"11456,64"
424,x 86791017985-09,8/29/2019,10/23/2019,10/24/2019,"1081,2"
107,x 14599123731-03,9/27/2019,10/25/2019,10/25/2019,"17897,69"
165,x 80771218846-00,7/30/2019,7/30/2019,10/26/2019,"11451,98"
178,x 95230728368-03,10/22/2019,10/29/2019,10/26/2019,"130419,67"
246,x 75664985359-06,8/25/2019,10/22/2019,10/26/2019,"9050,02"
286,x 77167377617-02,8/31/2019,10/26/2019,10/26/2019,"9627,83"
286,x 50292624232-07,9/14/2019,10/26/2019,10/26/2019,"8052,94"
96,x 41541621975-04,9/29/2019,10/29/2019,10/29/2019,"16585,97"
310,x 86791017985-09,9/29/2019,10/29/2019,10/29/2019,"11456,64"
320,x 10641176832-10,9/24/2019,10/29/2019,10/29/2019,"14519,36"
424,x 63718177635-06,8/21/2019,10/29/2019,10/29/2019,"3494,452"
320,x 95230728368-03,10/23/2019,11/20/2019,10/30/2019,"21749,12"
424,x 22208151256-06,8/29/2019,10/30/2019,10/30/2019,"1081,2"
174,x 32439935907-10,9/26/2019,10/31/2019,10/31/2019,"163523,64"
178,x 22208151256-06,10/24/2019,10/31/2019,10/31/2019,"149607,16"
178,x 86791017985-09,10/29/2019,11/5/2019,10/31/2019,"145627,07"
180,x 25455392583-10,10/31/2019,11/7/2019,10/31/2019,"131764,21"
246,x 26759470396-10,8/25/2019,10/29/2019,10/31/2019,"8850,73"
246,x 10859524552-06,9/27/2019,10/25/2019,10/31/2019,"15909,89"
96,x 41541621975-04,8/30/2019,10/31/2019,11/1/2019,"20557,53"
310,x 64252401479-03,9/12/2019,10/31/2019,11/1/2019,"11456,64"
96,x 95230728368-03,9/29/2019,11/5/2019,11/5/2019,"11862,27"
133,x 10641176832-10,9/28/2019,11/5/2019,11/5/2019,"23258,42"
174,x 77167377617-02,9/28/2019,11/5/2019,11/5/2019,"151353,79"
175,x 25455392583-10,9/24/2019,11/5/2019,11/5/2019,"184784,57"
286,x 80771218846-00,9/14/2019,11/5/2019,11/5/2019,"9172,94"
310,x 10641176832-10,9/29/2019,11/5/2019,11/5/2019,"11456,64"
320,x 29486015020-04,9/24/2019,11/5/2019,11/5/2019,"14519,36"
325,x 41541621975-04,12/27/2018,3/26/2019,11/5/2019,17000
424,x 50292624232-07,8/21/2019,11/5/2019,11/5/2019,"3494,452"
424,x 86791017985-09,8/29/2019,11/6/2019,11/6/2019,"1081,2"
458,x 14057272557-06,9/29/2019,11/5/2019,11/6/2019,"6655,908"
178,x 10641176832-10,10/31/2019,11/7/2019,11/7/2019,"64939,68"
246,x 26759470396-10,9/27/2019,11/1/2019,11/7/2019,"16228,27"
310,x 57767778949-09,9/12/2019,11/7/2019,11/7/2019,"11456,64"
96,x 95230728368-03,8/30/2019,11/7/2019,11/8/2019,"21191,17"
180,x 29486015020-04,10/31/2019,11/7/2019,11/8/2019,"144053,22"
133,x 10641176832-10,9/28/2019,11/9/2019,11/9/2019,"25444,35"
356,x 22208151256-06,10/31/2019,11/7/2019,11/9/2019,"138319,616"
96,x 14057272557-06,9/29/2019,11/12/2019,11/12/2019,"17945,91"
246,x 64252401479-03,8/25/2019,11/5/2019,11/12/2019,"9166,39"
310,x 10859524552-06,9/29/2019,11/12/2019,11/12/2019,"11456,64"
424,x 77167377617-02,8/21/2019,11/12/2019,11/12/2019,"3494,384"
424,x 61320183682-00,10/15/2019,11/12/2019,11/12/2019,"2096,661"
458,x 50292624232-07,9/29/2019,11/12/2019,11/12/2019,"7253,424"
246,x 25455392583-10,9/27/2019,11/8/2019,11/13/2019,"15078,71"
424,x 29486015020-04,8/29/2019,11/13/2019,11/13/2019,"1081,2"
458,x 25497925389-08,9/29/2019,11/19/2019,11/13/2019,"7253,424"
174,x 29486015020-04,10/10/2019,11/14/2019,11/14/2019,"157047,46"
133,x 63718177635-06,9/28/2019,11/16/2019,11/16/2019,"27280,56"
180,x 26759470396-10,11/8/2019,11/16/2019,11/16/2019,"83507,2"
180,x 61320183682-00,11/8/2019,11/16/2019,11/16/2019,"26632,88"
180,x 75664985359-06,11/9/2019,11/16/2019,11/16/2019,"131668,57"
96,x 63718177635-06,9/29/2019,11/19/2019,11/19/2019,"18325,45"
175,x 86791017985-09,10/8/2019,11/19/2019,11/19/2019,"179343,19"
178,x 50292624232-07,10/31/2019,11/7/2019,11/19/2019,"40027,59"
310,x 41541621975-04,9/29/2019,11/19/2019,11/19/2019,"11456,64"
424,x 61320183682-00,10/15/2019,11/19/2019,11/19/2019,"2096,661"
246,x 57767778949-09,8/25/2019,11/12/2019,11/20/2019,"8557,74"
286,x 63718177635-06,10/30/2019,11/20/2019,11/20/2019,"10659,44"
424,x 86791017985-09,8/29/2019,11/20/2019,11/20/2019,"1081,2"
79,x 57767778949-09,10/31/2019,11/21/2019,11/21/2019,"21016,83"
285,x 14599123731-03,10/30/2019,11/20/2019,11/21/2019,"1034,03"
174,x 26759470396-10,10/18/2019,11/22/2019,11/22/2019,"152517,24"
174,x 10859524552-06,10/18/2019,11/22/2019,11/22/2019,"1274,97"
246,x 25455392583-10,9/27/2019,11/16/2019,11/22/2019,"15279,54"
96,x 39315597929-00,10/31/2019,12/5/2019,11/23/2019,0
96,x 26759470396-10,10/31/2019,11/28/2019,11/23/2019,0
180,x 57767778949-09,11/14/2019,11/21/2019,11/23/2019,19990
180,x 14057272557-06,11/14/2019,11/21/2019,11/23/2019,"132820,96"
96,x 32439935907-10,9/29/2019,11/26/2019,11/26/2019,"18488,69"
168,x 61586581630-06,10/31/2019,11/28/2019,11/26/2019,"9177,22"
175,x 29486015020-04,10/15/2019,11/26/2019,11/26/2019,"177207,58"
246,x 86791017985-09,8/25/2019,11/19/2019,11/26/2019,"8986,59"
424,x 61586581630-06,10/15/2019,11/26/2019,11/26/2019,"2096,661"
458,x 77167377617-02,9/29/2019,11/26/2019,11/26/2019,"7253,424"
285,x 86791017985-09,10/30/2019,11/27/2019,11/27/2019,"1165,46"
286,x 50292624232-07,10/30/2019,11/27/2019,11/27/2019,"9554,34"
320,x 14057272557-06,10/23/2019,11/27/2019,11/27/2019,"21749,12"
320,x 57767778949-09,10/30/2019,11/27/2019,11/27/2019,"21777,408"
79,x 57767778949-09,10/31/2019,11/28/2019,11/28/2019,"20212,66"
133,x 10641176832-10,10/31/2019,11/28/2019,11/28/2019,"13702,9"
246,x 75664985359-06,10/31/2019,11/21/2019,11/28/2019,"12338,74"
246,x 32439935907-10,10/31/2019,11/27/2019,11/28/2019,"1862,08"
174,x 25497925389-08,10/25/2019,11/29/2019,11/29/2019,"2426,62"
174,x 94994947160-08,10/25/2019,11/29/2019,11/29/2019,"146873,63"
458,x 26759470396-10,9/29/2019,12/3/2019,11/29/2019,"7253,424"
96,x 95230728368-03,9/29/2019,12/3/2019,12/3/2019,"17957,02"
424,x 10641176832-10,10/15/2019,12/3/2019,12/3/2019,"2096,661"
168,x 95230728368-03,10/31/2019,12/5/2019,12/4/2019,"9260,78"
285,x 86791017985-09,10/30/2019,12/4/2019,12/4/2019,"1141,37"
286,x 63718177635-06,10/30/2019,12/4/2019,12/4/2019,"8992,32"
320,x 39315597929-00,10/23/2019,12/4/2019,12/4/2019,"21749,12"
320,x 32439935907-10,10/30/2019,12/4/2019,12/4/2019,"21777,408"
79,x 64252401479-03,10/31/2019,12/5/2019,12/5/2019,"21901,75"
105,x 95230728368-03,11/14/2019,12/5/2019,12/5/2019,"123966,1"
105,x 95230728368-03,11/14/2019,12/5/2019,12/5/2019,"26160,38"
107,x 61586581630-06,10/31/2019,12/5/2019,12/5/2019,"18443,49"
133,x 61320183682-00,10/31/2019,12/5/2019,12/5/2019,"13037,72"
133,x 41541621975-04,11/7/2019,12/5/2019,12/5/2019,"3121,28"
424,x 41541621975-04,11/8/2019,12/5/2019,12/5/2019,"1397,774"
96,x 32439935907-10,10/31/2019,12/5/2019,12/6/2019,"5054,92"
246,x 39315597929-00,10/31/2019,12/4/2019,12/6/2019,"1707,18"
246,x 63718177635-06,9/27/2019,11/22/2019,12/7/2019,"15114,57"
96,x 64252401479-03,9/29/2019,12/10/2019,12/10/2019,"20418,37"
175,x 32439935907-10,10/29/2019,12/10/2019,12/10/2019,"188667,22"
246,x 61586581630-06,10/31/2019,11/28/2019,12/10/2019,"11776,47"
424,x 77167377617-02,10/15/2019,12/10/2019,12/10/2019,"2096,661"
168,x 50292624232-07,10/31/2019,12/12/2019,12/11/2019,"9551,8"
246,x 10859524552-06,9/27/2019,11/29/2019,12/11/2019,"17492,21"
285,x 61586581630-06,10/30/2019,12/11/2019,12/11/2019,"1152,45"
320,x 25497925389-08,10/30/2019,12/11/2019,12/11/2019,"21777,408"
96,x 75664985359-06,10/31/2019,12/12/2019,12/12/2019,"5766,81"
133,x 10641176832-10,10/31/2019,12/12/2019,12/12/2019,"14417,98"
133,x 57767778949-09,11/7/2019,12/12/2019,12/12/2019,"3064,77"
246,x 39315597929-00,10/31/2019,12/11/2019,12/12/2019,"1735,85"
246,x 29486015020-04,10/31/2019,12/5/2019,12/12/2019,"12354,38"
310,x 77167377617-02,10/25/2019,12/12/2019,12/12/2019,"13790,4"
424,x 61586581630-06,11/8/2019,12/12/2019,12/12/2019,"1397,774"
174,x 29486015020-04,11/8/2019,12/13/2019,12/13/2019,"155831,14"
246,x 75664985359-06,9/27/2019,12/6/2019,12/13/2019,"15135,12"
57,x 41541621975-04,10/8/2019,11/7/2019,12/14/2019,"744,11"
105,x 10859524552-06,11/26/2019,12/17/2019,12/17/2019,"19671,05"
105,x 14057272557-06,11/26/2019,12/17/2019,12/17/2019,"127578,32"
175,x 14599123731-03,11/5/2019,12/17/2019,12/17/2019,"188063,74"
180,x 25497925389-08,12/8/2019,12/17/2019,12/17/2019,"144197,67"
246,x 32439935907-10,9/27/2019,12/13/2019,12/17/2019,14795
246,x 14057272557-06,10/31/2019,12/12/2019,12/17/2019,"13200,67"
424,x 95230728368-03,10/15/2019,12/17/2019,12/17/2019,"2096,661"
458,x 63718177635-06,9/29/2019,12/17/2019,12/17/2019,"7253,424"
107,x 32439935907-10,11/20/2019,12/18/2019,12/18/2019,"16530,51"
133,x 94994947160-08,11/20/2019,12/18/2019,12/18/2019,"35087,92"
133,x 25497925389-08,11/20/2019,12/18/2019,12/18/2019,"2795,37"
180,x 10641176832-10,12/10/2019,12/17/2019,12/18/2019,"134424,98"
180,x 94994947160-08,12/17/2019,12/24/2019,12/18/2019,"102786,45"
246,x 29486015020-04,10/31/2019,12/18/2019,12/18/2019,"1585,72"
285,x 75664985359-06,10/30/2019,12/18/2019,12/18/2019,"1142,71"
133,x 26759470396-10,11/7/2019,12/19/2019,12/19/2019,"3064,46"
174,x 22208151256-06,11/14/2019,12/19/2019,12/19/2019,"158679,55"
175,x 32439935907-10,11/9/2019,12/19/2019,12/19/2019,"164576,51"
180,x 61586581630-06,12/15/2019,12/24/2019,12/19/2019,"148378,79"
180,x 64252401479-03,12/17/2019,12/24/2019,12/19/2019,"53223,99"
286,x 39315597929-00,10/30/2019,12/19/2019,12/19/2019,"9847,06"
310,x 61320183682-00,10/25/2019,12/19/2019,12/19/2019,"13790,4"
424,x 14599123731-03,11/8/2019,12/19/2019,12/19/2019,"1397,774"
105,x 22208151256-06,11/30/2019,12/21/2019,12/20/2019,"18169,12"
105,x 39315597929-00,11/30/2019,12/21/2019,12/21/2019,"132927,84"
285,x 61586581630-06,11/30/2019,12/21/2019,12/21/2019,"2102,93"
286,x 29486015020-04,11/30/2019,12/21/2019,12/21/2019,"6454,18"
286,x 14057272557-06,10/30/2019,12/24/2019,12/24/2019,"10354,89"
424,x 86791017985-09,10/15/2019,12/24/2019,12/24/2019,"2096,661"
79,x 25497925389-08,11/28/2019,12/26/2019,12/26/2019,"21853,64"
96,x 61320183682-00,11/28/2019,12/26/2019,12/26/2019,"17580,31"
246,x 29486015020-04,10/31/2019,12/26/2019,12/26/2019,"1634,76"
246,x 64252401479-03,10/31/2019,12/19/2019,12/26/2019,"12477,92"
246,x 63718177635-06,11/28/2019,12/19/2019,12/26/2019,"16048,64"
310,x 32439935907-10,10/25/2019,12/26/2019,12/26/2019,"13790,4"
424,x 64252401479-03,11/8/2019,12/26/2019,12/26/2019,"1397,774"
458,x 61586581630-06,9/29/2019,12/24/2019,12/26/2019,"7413,003"
246,x 50292624232-07,9/27/2019,12/20/2019,12/27/2019,"16068,9"
310,x 10859524552-06,11/30/2019,12/27/2019,12/27/2019,"8306,88"
424,x 14057272557-06,11/30/2019,12/27/2019,12/27/2019,816
53,x 61586581630-06,12/28/2019,12/28/2019,12/28/2019,"2793,4"
180,x 25497925389-08,12/19/2019,12/26/2019,12/28/2019,"145669,08"
180,x 95230728368-03,12/21/2019,12/28/2019,12/28/2019,"146192,53"
180,x 75664985359-06,12/21/2019,12/28/2019,12/28/2019,"133024,72"
285,x 32439935907-10,11/30/2019,12/28/2019,12/28/2019,"2280,92"
286,x 80771218846-00,11/30/2019,12/28/2019,12/28/2019,"6015,55"
458,x 80771218846-00,9/29/2019,12/26/2019,12/28/2019,"7413,003"
